range,Precipitation,Hazen frequency,Parametre de  gumbel(u)
17510,6.300000191,0.4144848972635167,0.1270169536133974
17511,6.300000191,0.4145085692642742,0.12708180073406888
17512,6.300000191,0.41453224126503174,0.12714664835658004
17513,6.300000191,0.4145559132657892,0.12721149648117838
17514,6.300000191,0.4145795852665467,0.1272763451081122
17515,6.300000191,0.41460325726730424,0.12734119423762938
17516,6.300000191,0.4146269292680617,0.1274060438699776
17517,6.300000191,0.41465060126881925,0.127470894005405
17518,6.300000191,0.41467427326957673,0.1275357446441593
17519,6.300000191,0.41469794527033427,0.12760059578648852
17520,6.300000191,0.41472161727109175,0.1276654474326405
17521,6.300000191,0.4147452892718493,0.12773029958286333
17522,6.300000191,0.41476896127260676,0.12779515223740454
17523,6.300000191,0.41479263327336424,0.12786000539651227
17524,6.300000191,0.4148163052741218,0.12792485906043444
17525,6.300000191,0.41483997727487926,0.1279897132294188
17526,6.300000191,0.4148636492756368,0.12805456790371345
17527,6.300000191,0.41488732127639427,0.128119423083566
17528,6.300000191,0.4149109932771518,0.12818427876922459
17529,6.300000191,0.4149346652779093,0.12824913496093682
17530,6.300000191,0.41495833727866677,0.12831399165895085
17531,6.300000191,0.4149820092794243,0.12837884886351444
17532,6.300000191,0.4150056812801818,0.12844370657487536
17533,6.300000191,0.4150293532809393,0.12850856479328177
17534,6.300000191,0.4150530252816968,0.12857342351898116
17535,6.300000191,0.41507669728245433,0.12863828275222178
17536,6.300000191,0.4151003692832118,0.1287031424932511
17537,6.300000191,0.41512404128396935,0.12876800274231737
17538,6.300000191,0.4151477132847268,0.1288328634996681
17539,6.300000191,0.4151713852854843,0.12889772476555128
17540,6.300000191,0.41519505728624184,0.12896258654021506
17541,6.300000191,0.4152187292869993,0.12902744882390682
17542,6.300000191,0.41524240128775686,0.12909231161687473
17543,6.300000191,0.41526607328851434,0.12915717491936646
17544,6.300000191,0.41528974528927187,0.12922203873163005
17545,6.300000191,0.41531341729002935,0.1292869030539131
17546,6.300000191,0.41533708929078683,0.12935176788646352
17547,6.300000191,0.41536076129154437,0.12941663322952945
17548,6.300000191,0.41538443329230185,0.12948149908335832
17549,6.300000191,0.4154081052930594,0.12954636544819834
17550,6.300000191,0.41543177729381686,0.12961123232429697
17551,6.300000191,0.4154554492945744,0.12967609971190228
17552,6.300000191,0.4154791212953319,0.12974096761126191
17553,6.300000191,0.4155027932960894,0.12980583602262402
17554,6.300000191,0.4155264652968469,0.129870704946236
17555,6.300000191,0.41555013729760437,0.129935574382346
17556,6.300000191,0.4155738092983619,0.13000044433120184
17557,6.300000191,0.4155974812991194,0.13006531479305114
17558,6.300000191,0.4156211532998769,0.13013018576814195
17559,6.300000191,0.4156448253006344,0.13019505725672187
17560,6.300000191,0.41566849730139194,0.13025992925903884
17561,6.300000191,0.4156921693021494,0.1303248017753406
17562,6.300000191,0.4157158413029069,0.13038967480587482
17563,6.300000191,0.41573951330366443,0.1304545483508898
17564,6.300000191,0.4157631853044219,0.13051942241063283
17565,6.300000191,0.41578685730517945,0.13058429698535196
17566,6.300000191,0.4158105293059369,0.1306491720752949
17567,6.300000191,0.41583420130669446,0.13071404768070966
17568,6.300000191,0.41585787330745194,0.13077892380184364
17569,6.300000191,0.4158815453082095,0.1308438004389451
17570,6.300000191,0.41590521730896696,0.1309086775922613
17571,6.300000191,0.41592888930972444,0.1309735552620404
17572,6.300000191,0.41595256131048197,0.13103843344853033
17573,6.300000191,0.41597623331123945,0.1311033121519784
17574,6.300000191,0.415999905311997,0.13116819137263297
17575,6.300000191,0.41602357731275447,0.13123307111074126
17576,6.300000191,0.416047249313512,0.13129795136655145
17577,6.300000191,0.4160709213142695,0.131362832140311
17578,6.4,0.41609459331502696,0.1314277134322678
17579,6.4,0.4161182653157845,0.1314925952426699
17580,6.4,0.416141937316542,0.1315574775717647
17581,6.4,0.4161656093172995,0.1316223604198003
17582,6.4,0.416189281318057,0.13168724378702418
17583,6.4,0.4162129533188145,0.13175212767368433
17584,6.4,0.416236625319572,0.13181701208002822
17585,6.400000095,0.41626029732032954,0.13188189700630398
17586,6.400000095,0.416283969321087,0.1319467824527591
17587,6.400000095,0.4163076413218445,0.13201166841964135
17588,6.400000095,0.41633131332260204,0.13207655490719886
17589,6.400000095,0.4163549853233595,0.13214144191567875
17590,6.400000095,0.41637865732411705,0.13220632944532948
17591,6.400000095,0.41640232932487453,0.13227121749639814
17592,6.400000095,0.41642600132563207,0.13233610606913307
17593,6.400000095,0.41644967332638955,0.13240099516378143
17594,6.400000095,0.416473345327147,0.13246588478059135
17595,6.400000095,0.41649701732790456,0.13253077491981066
17596,6.400000095,0.41652068932866204,0.1325956655816868
17597,6.400000095,0.4165443613294196,0.13266055676646776
17598,6.400000095,0.41656803333017706,0.13272544847440104
17599,6.400000095,0.4165917053309346,0.13279034070573462
17600,6.400000095,0.41661537733169207,0.1328552334607161
17601,6.400000095,0.41663904933244955,0.13292012673959308
17602,6.400000095,0.4166627213332071,0.13298502054261374
17603,6.400000095,0.41668639333396457,0.13304991487002524
17604,6.400000095,0.4167100653347221,0.1331148097220759
17605,6.400000095,0.4167337373354796,0.13317970509901286
17606,6.400000095,0.4167574093362371,0.1332446010010842
17607,6.400000095,0.4167810813369946,0.13330949742853762
17608,6.400000095,0.41680475333775213,0.13337439438162083
17609,6.400000095,0.4168284253385096,0.13343929186058126
17610,6.400000095,0.4168520973392671,0.133504189865667
17611,6.400000095,0.4168757693400246,0.13356908839712575
17612,6.400000095,0.4168994413407821,0.13363398745520502
17613,6.400000095,0.41692311334153964,0.13369888704015276
17614,6.400000095,0.4169467853422971,0.13376378715221635
17615,6.400000095,0.41697045734305466,0.13382868779164375
17616,6.400000095,0.41699412934381214,0.1338935889586826
17617,6.400000095,0.4170178013445696,0.1339584906535805
17618,6.400000095,0.41704147334532715,0.13402339287658552
17619,6.400000095,0.41706514534608463,0.13408829562794486
17620,6.400000095,0.41708881734684217,0.13415319890790672
17621,6.400000095,0.41711248934759965,0.1342181027167183
17622,6.400000095,0.4171361613483572,0.13428300705462784
17623,6.400000095,0.41715983334911466,0.13434791192188245
17624,6.400000095,0.4171835053498722,0.1344128173187303
17625,6.400000095,0.4172071773506297,0.1344777232454187
17626,6.400000095,0.41723084935138716,0.13454262970219563
17627,6.400000095,0.4172545213521447,0.1346075366893088
17628,6.400000095,0.41727819335290217,0.13467244420700575
17629,6.400000095,0.4173018653536597,0.1347373522555342
17630,6.400000095,0.4173255373544172,0.1348022608351417
17631,6.400000095,0.4173492093551747,0.13486716994607628
17632,6.400000095,0.4173728813559322,0.13493207958858533
17633,6.400000095,0.4173965533566897,0.1349969897629165
17634,6.400000095,0.4174202253574472,0.13506190046931768
17635,6.400000095,0.4174438973582047,0.13512681170803648
17636,6.400000095,0.41746756935896223,0.1351917234793205
17637,6.400000095,0.4174912413597197,0.1352566357834174
17638,6.400000095,0.41751491336047725,0.13532154862057502
17639,6.400000095,0.4175385853612347,0.13538646199104085
17640,6.400000095,0.41756225736199226,0.13545137589506268
17641,6.400000095,0.41758592936274974,0.135516290332888
17642,6.400000095,0.4176096013635072,0.13558120530476464
17643,6.400000095,0.41763327336426476,0.13564612081094032
17644,6.400000095,0.41765694536502224,0.13571103685166247
17645,6.400000095,0.41768061736577977,0.135775953427179
17646,6.400000095,0.41770428936653725,0.13584087053773736
17647,6.400000095,0.4177279613672948,0.13590578818358542
17648,6.400000095,0.41775163336805227,0.13597070636497052
17649,6.400000095,0.41777530536880975,0.13603562508214062
17650,6.400000095,0.4177989773695673,0.13610054433534338
17651,6.400000095,0.41782264937032476,0.13616546412482614
17652,6.400000095,0.4178463213710823,0.13623038445083685
17653,6.400000095,0.4178699933718398,0.1362953053136231
17654,6.400000095,0.4178936653725973,0.13636022671343248
17655,6.5,0.4179173373733548,0.13642514865051256
17656,6.5,0.4179410093741123,0.13649007112511125
17657,6.5,0.4179646813748698,0.13655499413747585
17658,6.5,0.4179883533756273,0.13661991768785414
17659,6.5,0.4180120253763848,0.13668484177649395
17660,6.5,0.4180356973771423,0.1367497664036427
17661,6.5,0.41805936937789984,0.1368146915695481
17662,6.5,0.4180830413786573,0.1368796172744577
17663,6.5,0.41810671337941485,0.13694454351861934
17664,6.5,0.41813038538017233,0.13700947030228036
17665,6.5,0.4181540573809298,0.13707439762568863
17666,6.5,0.41817772938168735,0.1371393254890918
17667,6.5,0.4182014013824448,0.13720425389273716
17668,6.5,0.41822507338320236,0.1372691828368729
17669,6.5,0.41824874538395984,0.13733411232174603
17670,6.5,0.4182724173847174,0.13739904234760478
17671,6.5,0.41829608938547486,0.13746397291469628
17672,6.5,0.4183197613862324,0.13752890402326837
17673,6.5,0.41834343338698987,0.1375938356735685
17674,6.5,0.41836710538774735,0.13765876786584452
17675,6.5,0.4183907773885049,0.1377237006003441
17676,6.5,0.41841444938926237,0.13778863387731463
17677,6.5,0.4184381213900199,0.13785356769700385
17678,6.5,0.4184617933907774,0.13791850205965922
17679,6.5,0.4184854653915349,0.13798343696552853
17680,6.5,0.4185091373922924,0.1380483724148593
17681,6.5,0.4185328093930499,0.1381133084078992
17682,6.5,0.4185564813938074,0.13817824494489583
17683,6.5,0.4185801533945649,0.13824318202609673
17684,6.5,0.4186038253953224,0.13830811965174972
17685,6.5,0.4186274973960799,0.138373057822102
17686,6.5,0.41865116939683744,0.1384379965374016
17687,6.5,0.4186748413975949,0.13850293579789583
17688,6.5,0.4186985133983524,0.1385678756038323
17689,6.5,0.41872218539910994,0.13863281595545893
17690,6.5,0.4187458573998674,0.1386977568530229
17691,6.5,0.41876952940062495,0.13876269829677224
17692,6.5,0.41879320140138243,0.13882764028695413
17693,6.5,0.41881687340213997,0.13889258282381647
17694,6.5,0.41884054540289745,0.13895752590760674
17695,6.5,0.418864217403655,0.13902246953857245
17696,6.5,0.41888788940441246,0.13908741371696123
17697,6.5,0.41891156140516994,0.1391523584430207
17698,6.5,0.4189352334059275,0.13921730371699867
17699,6.5,0.41895890540668496,0.13928224953914223
17700,6.5,0.4189825774074425,0.13934719590969957
17701,6.5,0.41900624940819997,0.13941214282891773
17702,6.5,0.4190299214089575,0.13947709029704458
17703,6.5,0.419053593409715,0.1395420383143276
17704,6.5,0.41907726541047247,0.13960698688101453
17705,6.5,0.41910093741123,0.13967193599735284
17706,6.5,0.4191246094119875,0.13973688566359005
17707,6.5,0.419148281412745,0.13980183587997388
17708,6.5,0.4191719534135025,0.13986678664675176
17709,6.5,0.41919562541426003,0.1399317379641714
17710,6.5,0.4192192974150175,0.13999668983248023
17711,6.5,0.41924296941577505,0.1400616422519261
17712,6.5,0.4192666414165325,0.14012659522275622
17713,6.5,0.41929031341729,0.14019154874521822
17714,6.5,0.41931398541804754,0.14025650281956015
17715,6.5,0.419337657418805,0.14032145744602886
17716,6.5,0.41936132941956256,0.14038641262487264
17717,6.5,0.41938500142032004,0.14045136835633842
17718,6.5,0.41940867342107757,0.14051632464067423
17719,6.5,0.41943234542183505,0.14058128147812718
17720,6.5,0.41945601742259253,0.14064623886894528
17721,6.5,0.41947968942335007,0.14071119681337604
17722,6.5,0.41950336142410755,0.14077615531166673
17723,6.5,0.4195270334248651,0.14084111436406524
17724,6.5,0.41955070542562256,0.14090607397081883
17725,6.5,0.4195743774263801,0.1409710341321753
17726,6.5,0.4195980494271376,0.14103599484838206
17727,6.5,0.4196217214278951,0.14110095611968687
17728,6.5,0.4196453934286526,0.14116591794633707
17729,6.5,0.41966906542941007,0.14123088032858017
17730,6.5,0.4196927374301676,0.14129584326666397
17731,6.5,0.4197164094309251,0.14136080676083584
17732,6.5,0.4197400814316826,0.14142577081134353
17733,6.5,0.4197637534324401,0.14149073541843427
17734,6.5,0.41978742543319764,0.14155570058235598
17735,6.5,0.4198110974339551,0.14162066630335587
17736,6.5,0.4198347694347126,0.14168563258168168
17737,6.5,0.41985844143547013,0.14175059941758109
17738,6.5,0.4198821134362276,0.14181556681130134
17739,6.5,0.41990578543698515,0.14188053476309015
17740,6.5,0.4199294574377426,0.14194550327319508
17741,6.5,0.41995312943850016,0.1420104723418637
17742,6.5,0.41997680143925764,0.14207544196934327
17743,6.5,0.4200004734400152,0.14214041215588177
17744,6.5,0.42002414544077266,0.14220538290172632
17745,6.5,0.42004781744153014,0.1422703542071248
17746,6.5,0.42007148944228767,0.14233532607232463
17747,6.5,0.42009516144304515,0.14240029849757335
17748,6.5,0.4201188334438027,0.14246527148311847
17749,6.5,0.42014250544456017,0.14253024502920753
17750,6.5,0.4201661774453177,0.14259521913608816
17751,6.5,0.4201898494460752,0.14266019380400766
17752,6.5,0.42021352144683266,0.14272516903321378
17753,6.5,0.4202371934475902,0.1427901448239541
17754,6.5,0.4202608654483477,0.1428551211764759
17755,6.5,0.4202845374491052,0.1429200980910271
17756,6.5,0.4203082094498627,0.14298507556785475
17757,6.5,0.4203318814506202,0.1430500536072068
17758,6.5,0.4203555534513777,0.14311503220933056
17759,6.5,0.42037922545213524,0.1431800113744737
17760,6.5,0.4204028974528927,0.14324499110288344
17761,6.5,0.4204265694536502,0.14330997139480764
17762,6.5,0.42045024145440774,0.14337495225049382
17763,6.5,0.4204739134551652,0.14343993367018937
17764,6.5,0.42049758545592275,0.1435049156541418
17765,6.5,0.42052125745668023,0.1435698982025987
17766,6.5,0.42054492945743777,0.1436348813158077
17767,6.5,0.42056860145819525,0.14369986499401607
17768,6.5,0.4205922734589527,0.14376484923747143
17769,6.5,0.42061594545971026,0.1438298340464215
17770,6.5,0.42063961746046774,0.1438948194211135
17771,6.5,0.4206632894612253,0.14395980536179526
17772,6.5,0.42068696146198276,0.14402479186871392
17773,6.5,0.4207106334627403,0.14408977894211747
17774,6.5,0.42073430546349777,0.14415476658225299
17775,6.5,0.4207579774642553,0.14421975478936838
17776,6.5,0.4207816494650128,0.14428474356371077
17777,6.5,0.42080532146577027,0.14434973290552786
17778,6.5,0.4208289934665278,0.14441472281506737
17779,6.5,0.4208526654672853,0.14447971329257642
17780,6.5,0.4208763374680428,0.14454470433830294
17781,6.5,0.4209000094688003,0.14460969595249407
17782,6.5,0.42092368146955783,0.14467468813539752
17783,6.5,0.4209473534703153,0.14473968088726083
17784,6.5,0.4209710254710728,0.14480467420833132
17785,6.5,0.4209946974718303,0.14486966809885674
17786,6.5,0.4210183694725878,0.14493466255908452
17787,6.5,0.42104204147334534,0.14499965758926212
17788,6.5,0.4210657134741028,0.14506465318963707
17789,6.5,0.42108938547486036,0.145129649360457
17790,6.5,0.42111305747561784,0.14519464610196905
17791,6.5,0.4211367294763753,0.14525964341442102
17792,6.5,0.42116040147713285,0.14532464129806072
17793,6.5,0.42118407347789033,0.14538963975313499
17794,6.5,0.42120774547864787,0.1454546387798919
17795,6.5,0.42123141747940535,0.14551963837857848
17796,6.5,0.4212550894801629,0.1455846385494427
17797,6.5,0.42127876148092036,0.14564963929273167
17798,6.5,0.4213024334816779,0.14571464060869327
17799,6.5,0.4213261054824354,0.1457796424975746
17800,6.5,0.42134977748319286,0.1458446449596234
17801,6.5,0.4213734494839504,0.14590964799508738
17802,6.5,0.42139712148470787,0.14597465160421347
17803,6.5,0.4214207934854654,0.14603965578724973
17804,6.5,0.4214444654862229,0.1461046605444434
17805,6.5,0.4214681374869804,0.14616966587604202
17806,6.5,0.4214918094877379,0.146234671782293
17807,6.5,0.4215154814884954,0.14629967826344398
17808,6.5,0.4215391534892529,0.1463646853197425
17809,6.5,0.4215628254900104,0.14642969295143587
17810,6.5,0.42158649749076793,0.14649470115877175
17811,6.5,0.4216101694915254,0.14655970994199755
17812,6.5,0.42163384149228295,0.14662471930136084
17813,6.5,0.4216575134930404,0.1466897292371089
17814,6.5,0.42168118549379796,0.1467547397494896
17815,6.5,0.42170485749455544,0.1468197508387502
17816,6.5,0.4217285294953129,0.14688476250513804
17817,6.5,0.42175220149607046,0.14694977474890109
17818,6.5,0.42177587349682794,0.14701478757028638
17819,6.5,0.42179954549758547,0.1470798009695418
17820,6.5,0.42182321749834295,0.14714481494691437
17821,6.5,0.4218468894991005,0.14720982950265202
17822,6.5,0.42187056149985797,0.147274844637002
17823,6.5,0.42189423350061545,0.1473398603502117
17824,6.5,0.421917905501373,0.14740487664252913
17825,6.5,0.42194157750213046,0.14746989351420126
17826,6.5,0.421965249502888,0.1475349109654759
17827,6.5,0.4219889215036455,0.14759992899660024
17828,6.5,0.422012593504403,0.14766494760782206
17829,6.5,0.4220362655051605,0.14772996679938857
17830,6.5,0.422059937505918,0.1477949865715476
17831,6.5,0.4220836095066755,0.14786000692454632
17832,6.5,0.422107281507433,0.14792502785863246
17833,6.5,0.4221309535081905,0.1479900493740534
17834,6.5,0.422154625508948,0.14805507147105657
17835,6.5,0.42217829750970554,0.14812009414988972
17836,6.5,0.422201969510463,0.14818511741079984
17837,6.5,0.42222564151122055,0.14825014125403504
17838,6.5,0.42224931351197803,0.14831516567984232
17839,6.5,0.4222729855127355,0.14838019068846933
17840,6.5,0.42229665751349305,0.14844521628016374
17841,6.5,0.4223203295142505,0.14851024245517275
17842,6.5,0.42234400151500806,0.148575269213744
17843,6.5,0.42236767351576554,0.14864029655612496
17844,6.5,0.4223913455165231,0.14870532448256313
17845,6.5,0.42241501751728056,0.14877035299330588
17846,6.5,0.4224386895180381,0.148835382088601
17847,6.5,0.42246236151879557,0.14890041176869556
17848,6.5,0.42248603351955305,0.14896544203383727
17849,6.5,0.4225097055203106,0.1490304728842737
17850,6.5,0.42253337752106807,0.14909550432025218
17851,6.5,0.4225570495218256,0.1491605363420203
17852,6.5,0.4225807215225831,0.14922556894982542
17853,6.5,0.4226043935233406,0.14929060214391524
17854,6.5,0.4226280655240981,0.14935563592453693
17855,6.5,0.4226517375248556,0.1494206702919382
17856,6.5,0.4226754095256131,0.14948570524636656
17857,6.5,0.4226990815263706,0.14955074078806932
17858,6.5,0.4227227535271281,0.14961577691729414
17859,6.5,0.4227464255278856,0.14968081363428845
17860,6.5,0.42277009752864314,0.1497458509392997
17861,6.5,0.4227937695294006,0.14981088883257535
17862,6.5,0.42281744153015816,0.14987592731436303
17863,6.5,0.42284111353091564,0.14994096638491008
17864,6.5,0.4228647855316731,0.15000600604446385
17865,6.5,0.42288845753243065,0.15007104629327225
17866,6.5,0.42291212953318813,0.1501360871315824
17867,6.5,0.42293580153394567,0.150201128559642
17868,6.5,0.42295947353470315,0.15026617057769825
17869,6.5,0.4229831455354607,0.15033121318599899
17870,6.5,0.42300681753621816,0.15039625638479132
17871,6.5,0.42303048953697564,0.15046130017432296
17872,6.5,0.4230541615377332,0.15052634455484157
17873,6.5,0.42307783353849066,0.15059138952659415
17874,6.5,0.4231015055392482,0.15065643508982865
17875,6.5,0.42312517754000567,0.15072148124479226
17876,6.5,0.4231488495407632,0.15078652799173278
17877,6.5,0.4231725215415207,0.15085157533089724
17878,6.5,0.4231961935422782,0.15091662326253347
17879,6.5,0.4232198655430357,0.15098167178688882
17880,6.5,0.4232435375437932,0.15104672090421065
17881,6.5,0.4232672095445507,0.15111177061474687
17882,6.5,0.4232908815453082,0.15117682091874451
17883,6.5,0.42331455354606573,0.15124187181645132
17884,6.5,0.4233382255468232,0.15130692330811457
17885,6.5,0.42336189754758075,0.15137197539398203
17886,6.5,0.4233855695483382,0.15143702807430087
17887,6.5,0.4234092415490957,0.15150208134931872
17888,6.5,0.42343291354985324,0.15156713521928314
17889,6.5,0.4234565855506107,0.15163218968444142
17890,6.5,0.42348025755136826,0.15169724474504134
17891,6.5,0.42350392955212574,0.1517623004013301
17892,6.5,0.42352760155288327,0.15182735665355532
17893,6.5,0.42355127355364075,0.15189241350196447
17894,6.5,0.42357494555439823,0.15195747094680487
17895,6.5,0.42359861755515577,0.1520225289883243
17896,6.599999905,0.42362228955591325,0.15208758762676997
17897,6.599999905,0.4236459615566708,0.15215264686238966
17898,6.599999905,0.42366963355742826,0.1522177066954306
17899,6.599999905,0.4236933055581858,0.15228276712614036
17900,6.599999905,0.4237169775589433,0.1523478281547664
17901,6.599999905,0.4237406495597008,0.1524128897815563
17902,6.599999905,0.4237643215604583,0.15247795200675723
17903,6.599999905,0.42378799356121577,0.15254301483061708
17904,6.599999905,0.4238116655619733,0.15260807825338318
17905,6.599999905,0.4238353375627308,0.152673142275303
17906,6.599999905,0.4238590095634883,0.15273820689662412
17907,6.599999905,0.4238826815642458,0.15280327211759376
17908,6.599999905,0.42390635356500334,0.1528683379384597
17909,6.599999905,0.4239300255657608,0.15293340435946923
17910,6.599999905,0.4239536975665183,0.15299847138086978
17911,6.599999905,0.42397736956727583,0.15306353900290928
17912,6.599999905,0.4240010415680333,0.15312860722583466
17913,6.599999905,0.42402471356879085,0.15319367604989376
17914,6.599999905,0.4240483855695483,0.15325874547533394
17915,6.599999905,0.42407205757030586,0.15332381550240273
17916,6.599999905,0.42409572957106334,0.15338888613134752
17917,6.599999905,0.4241194015718209,0.15345395736241602
17918,6.599999905,0.42414307357257836,0.15351902919585544
17919,6.599999905,0.42416674557333583,0.15358410163191322
17920,6.599999905,0.42419041757409337,0.15364917467083733
17921,6.599999905,0.42421408957485085,0.15371424831287475
17922,6.599999905,0.4242377615756084,0.1537793225582734
17923,6.599999905,0.42426143357636587,0.1538443974072803
17924,6.599999905,0.4242851055771234,0.15390947286014334
17925,6.599999905,0.4243087775778809,0.1539745489171097
17926,6.599999905,0.42433244957863836,0.1540396255784271
17927,6.599999905,0.4243561215793959,0.154104702844343
17928,6.599999905,0.4243797935801534,0.15416978071510473
17929,6.599999905,0.4244034655809109,0.15423485919096008
17930,6.599999905,0.4244271375816684,0.15429993827215613
17931,6.599999905,0.4244508095824259,0.15436501795894075
17932,6.599999905,0.4244744815831834,0.1544300982515611
17933,6.599999905,0.42449815358394094,0.15449517915026503
17934,6.599999905,0.4245218255846984,0.15456026065529976
17935,6.599999905,0.4245454975854559,0.15462534276691273
17936,6.599999905,0.42456916958621344,0.15469042548535178
17937,6.599999905,0.4245928415869709,0.15475550881086408
17938,6.599999905,0.42461651358772845,0.1548205927436974
17939,6.599999905,0.42464018558848593,0.15488567728409897
17940,6.599999905,0.42466385758924347,0.15495076243231645
17941,6.599999905,0.42468752959000095,0.15501584818859715
17942,6.599999905,0.4247112015907584,0.15508093455318867
17943,6.599999905,0.42473487359151596,0.15514602152633872
17944,6.599999905,0.42475854559227344,0.15521110910829441
17945,6.599999905,0.424782217593031,0.1552761972993036
17946,6.599999905,0.42480588959378845,0.15534128609961348
17947,6.599999905,0.424829561594546,0.15540637550947178
17948,6.599999905,0.42485323359530347,0.1554714655291258
17949,6.599999905,0.424876905596061,0.15553655615882322
17950,6.599999905,0.4249005775968185,0.1556016473988114
17951,6.599999905,0.42492424959757596,0.15566673924933788
17952,6.599999905,0.4249479215983335,0.15573183171065028
17953,6.599999905,0.424971593599091,0.1557969247829959
17954,6.599999905,0.4249952655998485,0.15586201846662245
17955,6.599999905,0.425018937600606,0.15592711276177715
17956,6.599999905,0.42504260960136353,0.1559922076687079
17957,6.599999905,0.425066281602121,0.15605730318766178
17958,6.599999905,0.4250899536028785,0.15612239931888638
17959,6.6,0.425113625603636,0.15618749606262958
17960,6.6,0.4251372976043935,0.1562525934191385
17961,6.6,0.42516096960515104,0.15631769138866078
17962,6.6,0.4251846416059085,0.15638278997144384
17963,6.6,0.42520831360666606,0.15644788916773536
17964,6.6,0.42523198560742353,0.15651298897778257
17965,6.6,0.42525565760818107,0.1565780894018333
17966,6.699999809,0.42527932960893855,0.1566431904401348
17967,6.699999809,0.42530300160969603,0.15670829209293452
17968,6.699999809,0.42532667361045357,0.15677339436048038
17969,6.699999809,0.42535034561121104,0.1568384972430195
17970,6.699999809,0.4253740176119686,0.15690360074079962
17971,6.699999809,0.42539768961272606,0.156968704854068
17972,6.699999809,0.4254213616134836,0.1570338095830725
17973,6.699999809,0.4254450336142411,0.15709891492806008
17974,6.699999809,0.42546870561499855,0.15716402088927878
17975,6.699999809,0.4254923776157561,0.15722912746697612
17976,6.699999809,0.42551604961651357,0.15729423466139916
17977,6.699999809,0.4255397216172711,0.15735934247279584
17978,6.699999809,0.4255633936180286,0.15742445090141338
17979,6.699999809,0.4255870656187861,0.15748955994749947
17980,6.699999809,0.4256107376195436,0.15755466961130157
17981,6.699999809,0.42563440962030114,0.15761977989306725
17982,6.699999809,0.4256580816210586,0.15768489079304399
17983,6.699999809,0.4256817536218161,0.1577500023114791
17984,6.699999809,0.42570542562257363,0.15781511444862056
17985,6.699999809,0.4257290976233311,0.15788022720471545
17986,6.699999809,0.42575276962408865,0.15794534058001164
17987,6.699999809,0.4257764416248461,0.15801045457475618
17988,6.699999809,0.42580011362560366,0.15807556918919724
17989,6.699999809,0.42582378562636114,0.15814068442358162
17990,6.699999809,0.4258474576271186,0.1582058002781573
17991,6.699999809,0.42587112962787615,0.15827091675317193
17992,6.699999809,0.42589480162863363,0.1583360338488726
17993,6.699999809,0.42591847362939117,0.15840115156550716
17994,6.699999809,0.42594214563014865,0.15846626990332288
17995,6.699999809,0.4259658176309062,0.1585313888625676
17996,6.699999809,0.42598948963166366,0.15859650844348858
17997,6.699999809,0.42601316163242114,0.15866162864633332
17998,6.699999809,0.4260368336331787,0.1587267494713497
17999,6.699999809,0.42606050563393616,0.15879187091878472
18000,6.699999809,0.4260841776346937,0.15885699298888653
18001,6.699999809,0.4261078496354512,0.1589221156819021
18002,6.699999809,0.4261315216362087,0.15898723899807923
18003,6.699999809,0.4261551936369662,0.15905236293766545
18004,6.699999809,0.4261788656377237,0.15911748750090837
18005,6.699999809,0.4262025376384812,0.15918261268805511
18006,6.699999809,0.4262262096392387,0.15924773849935364
18007,6.699999809,0.4262498816399962,0.15931286493505145
18008,6.699999809,0.4262735536407537,0.15937799199539582
18009,6.699999809,0.42629722564151123,0.15944311968063463
18010,6.699999809,0.4263208976422687,0.1595082479910151
18011,6.699999809,0.42634456964302625,0.15957337692678508
18012,6.699999809,0.42636824164378373,0.15963850648819167
18013,6.699999809,0.4263919136445412,0.1597036366754827
18014,6.699999809,0.42641558564529874,0.15976876748890592
18015,6.699999809,0.4264392576460562,0.15983389892870833
18016,6.699999809,0.42646292964681376,0.15989903099513805
18017,6.699999809,0.42648660164757124,0.15996416368844216
18018,6.699999809,0.4265102736483288,0.16002929700886853
18019,6.699999809,0.42653394564908625,0.1600944309566644
18020,6.699999809,0.4265576176498438,0.1601595655320777
18021,6.699999809,0.42658128965060127,0.16022470073535558
18022,6.699999809,0.42660496165135875,0.16028983656674575
18023,6.699999809,0.4266286336521163,0.16035497302649596
18024,6.699999809,0.42665230565287376,0.16042011011485327
18025,6.699999809,0.4266759776536313,0.16048524783206577
18026,6.699999809,0.4266996496543888,0.16055038617838066
18027,6.699999809,0.4267233216551463,0.16061552515404576
18028,6.699999809,0.4267469936559038,0.16068066475930828
18029,6.7,0.4267706656566613,0.16074580499441593
18030,6.7,0.4267943376574188,0.16081094585961653
18031,6.7,0.4268180096581763,0.16087608735515718
18032,6.7,0.4268416816589338,0.16094122948128584
18033,6.7,0.4268653536596913,0.16100637223824982
18034,6.7,0.42688902566044884,0.1610715156262968
18035,6.8,0.4269126976612063,0.1611366596456741
18036,6.8,0.42693636966196385,0.1612018042966296
18037,6.8,0.42696004166272133,0.1612669495794107
18038,6.8,0.4269837136634788,0.16133209549426492
18039,6.8,0.42700738566423635,0.16139724204144004
18040,6.8,0.42703105766499383,0.16146238922118333
18041,6.8,0.42705472966575136,0.16152753703374267
18042,6.8,0.42707840166650884,0.1615926854793653
18043,6.8,0.4271020736672664,0.16165783455829918
18044,6.8,0.42712574566802386,0.16172298427079132
18045,6.800000191,0.42714941766878134,0.1617881346170898
18046,6.800000191,0.4271730896695389,0.16185328559744205
18047,6.800000191,0.42719676167029635,0.16191843721209542
18048,6.800000191,0.4272204336710539,0.1619835894612979
